Manipal Hospitals,4734,466100,12.99114,77.58861,Health/Medical/Pharmaceuticals,Hospital/Clinic,Medical Center
Bangalore Baptist Hospital,4233,805,13.035488286864,77.590130249835,Local Business,Hospital/Clinic
Jindal Nature Cure,13708,4780,13.05083008875,77.482174240694,Medical & Health,Hospital/Clinic,Alternative & Holistic Health,Health Spa
"Fortis Hospital, Bannerghatta",7268,1670,12.894773485562,77.598933544838,Local Business,Hospital/Clinic
Yelahanka old town,434,11,13.10049,77.59514,Hospital/Clinic,Hospital/Clinic
Kidwai Memorial Institute Of Oncology,2106,457,12.937250869353,77.598251330052,Local Business,Hospital/Clinic
Cadabam's Hospitals,40,25992,12.9033604,77.5916214,Hospital/Clinic,Hospital/Clinic,Counseling & Mental Health
OVUM Hospitals,351,31647,13.017248888937,77.643138940182,Health/Medical/Pharmaceuticals,Hospital/Clinic
Cloudnine Care,292,1060881,12.9295502,77.5838089,Health/Medical/Pharmaceuticals,Hospital/Clinic
Sakra World Hospital,2693,8758,12.932088297342,77.68556726532,Health/Medical/Pharmaceuticals,Hospital/Clinic
Nurses Vacancy.com,28,33129,12.9833,77.5833,Medical & Health,Hospital/Clinic,Nursing
"KIMS Hospital, Bangalore",2312,556,12.956371750425,77.574573179815,Local Business,Hospital/Clinic
Narayana Nethralaya,714,8429,13.01162315873,77.55212423429,Hospital/Clinic,Hospital/Clinic,Ophthalmologist
Shri Satya Sai Super Speciality Hospital,1742,452,12.983245602836,77.728713809811,Local Business,Hospital/Clinic
NU Hospitals,403,58993,12.917939025,77.556106815,Health/Medical/Pharmaceuticals,Hospital/Clinic
"Rainbow Hospital, Bangalore",553,39,12.975387194,77.697534167,Local Business,Hospital/Clinic
BGS GLOBAL HOSPITAL(KENGERI),3757,1036,12.903051316029,77.497522752152,Local Business,Hospital/Clinic
Sita Bhateja Speciality Hospital,376,12827,12.96299,77.59989,Health/Medical/Pharmaceuticals,Hospital/Clinic
Fortis Nest,66,33728,12.8899,77.60025,Health/Medical/Pharmaceuticals,Hospital/Clinic
Dr B R Ambedkar Medical College And Hospital,1985,304,13.02465635,77.61910063,Local Business,Hospital/Clinic
"Vikram Hospital, Bengaluru",873,24887,12.988293577067,77.592099467413,Hospital/Clinic,Hospital/Clinic
