Yadav Electronics Bangalore,1,273,12.9833,77.5833,Business Service,Electronics Store,Business Service
"Classic Electronics,Bangalore",3,106,12.9208097,77.477951,Retail and Consumer Merchandise,Electronic Equipment Service
Electronics City Industries' Association (ELCIA),34,1753,12.84486,77.67521,Local Business,Local Business
"Electronics and communication,APSCE",2,511,12.9833,77.5833,Education,Education,Education
alghanim.net electronics bangalore,0,12,12.9833,77.5833,Business Service,Business Service
Kiran Electronics & Times,0,555,13.00126,77.5358,Professional Service,Professional Service
India Electronics & Semiconductor Association,0,901,12.9575,77.66414,Organization,Organization
Electrical And Electronics Engg. BSF IT Bangalore,201,1264,13.12989,77.61196,Engineering/Construction,Engineering/Construction
S.D.Electronics,0,138,13.05298,77.56852,Professional Service,Professional Service,Education
Peninsula Electronics,3,171,12.98036,77.5491486,Computers/Technology,Electronic Equipment Service
MiracleElectronics,0,86,13.01443,77.48381,Industrials,Manufacturing
Wurth Electronics India,2,517,12.98132,77.59437,Company,Corporate Office
Hindustan Electronics Academy,40,647,12.9567404,77.7012177,Education,Education,Education
Baron Electronics Pvt Ltd,1,228,12.84545,77.66444,Shopping/Retail,Electronics Store
Yugadi Electronics,5,6344,12.9833,77.5833,Retail and Consumer Merchandise,Electronics Store
Guide Electronics,0,113,12.97306,77.64739,Shopping/Retail,Entertainment Service,Electronics Store,Home Theater Store
Centum Electronics Ltd. - Official,275,856,13.105483663083,77.576476460266,Industrials,Industrials
"Here We Grow Daycare and Learning Centre, Electronics city",325,484,12.839283908378,77.65481436649,Education,Day Care,Education
Electronics City Industrial Township Authority,135,6018,12.84084,77.67175,Government Organization,Government Organization
LuckyStar Electronics Inc. Independent Distributor 4 Electronic Components,0,364,12.9833,77.5833,Computers/Technology,Computers & Electronics
Emsys Electronics Pvt. Ltd.,6,188,12.894176511673,77.563376711387,Company,Computers & Electronics
Dexcel Electronics Designs Pvt Ltd,65,567,12.96005,77.64701,Engineering/Construction,Corporate Office
Innovate Electronics,0,115,13.02816590766,77.660266316894,Aerospace/Defense,Aerospace/Defense
Electronics and Communication engineers,1,5861,12.91949,77.6251599,Computers/Technology,Computers & Electronics
Ranjith electronics and home appliances,0,593,12.84738,77.66217,Shopping/Retail,Home Improvement
Crowne Plaza Bengaluru Electronics City,19135,8647,12.850098242457,77.659964265763,Hotel,Hotel
"Concorde Manhattans, Electronics City",1015,97,12.91282808,77.60921549,Local Business,Neighborhood,Hotel
Attistron Electronics,0,35,12.97892,77.5486603,Shopping/Retail,Commercial & Industrial Equipment,Electronic Equipment Service,Electronics Store
Sri Devi Electronics,1,639,12.9983,77.69663,Company,Manufacturing
Svm electronics,0,102,12.94346,77.56318,Professional Service,Electronic Equipment Service
Artim Electronics Pvt Ltd,2,12021,12.984827105892,77.656656824063,Computers/Technology,Computers/Technology
Mp3 Electronics India,20,57,13.0345134,77.5197338,Company,Manufacturing
Electronics and Communication Spectra,6,1214,13.08346,77.4891899,Engineering/Construction,Education
"Surakshaa Car Care Pvt. Ltd., Electronics City",38,364,12.8504548,77.6693691,Automotive,Car Wash & Detailing
JKTD Electronics,0,15,12.93432,77.62367,Company,Company
Blackcat Electronics,0,79,12.93894,77.5691833,Computers/Technology,Computers/Technology
Sonny Electronics,0,431,13.0044,77.6257399,Shopping/Retail,Shopping/Retail
Silverline Electronics,1,244,12.9789,77.57507,Company,Company
Great India Electronics,46,926,12.97341,77.61517,Home Improvement,Electronics Store,Home Improvement
Advanced Electronics Systems,51,242,13.0164604,77.5056534,Company,Organization
Samsung Electronics India Pvt Ltd.,21,480,12.97528472,77.59750555,Company,Company
Nextech Electronics,0,39,12.94833,77.57923,Organization,Organization
Encompass Electronics Pvt Ltd,0,18,12.92596,77.58548,Computers/Technology,Computers/Technology
Dos Electronics,0,45,12.92799,77.56599,Local Business,Computer Store
Jumbo Electronics Mantri Square,5,55,13.01114,77.63961,Retail and Consumer Merchandise,Electronics Store
Connoiseur Electronics Pvt. Ltd.,0,471,12.9684,77.63959,Computers/Technology,Computers/Technology
NSK Electronics,0,28,12.90868,77.55439,Local Business,Local Business
Lakshmi electricals & electronics bangalore,423,283,12.991254,77.721058325,Business Service,Business Service
Sri Ganesh Telecom & Electronics,0,356,12.9952297,77.5454102,Local Business,Mobile Phone Shop
Southern Electronics (B) Pvt Ltd,30,125,12.9833,77.5833,Industrials,Commercial & Industrial Equipment
Vergenta Electronics LLP,0,25,12.997765692427,77.552862408335,Small Business,Engineering Service
Melos Aeido Electronics Private Limited,1,122,12.9833,77.5833,Arts/Entertainment/Nightlife,Musical Instrument Store
S.M.Electronics,0,16,13.02228,77.55904,Local Business,Electronics Store
Anand Electronics,0,124,12.909,77.5534,Business Service,Business Service
Opto Electronics Private Limited,0,716,13.0394897,77.5311966,Small Business,Small Business
S.K. Furniture and electronics,0,302,12.71546,77.27407,Shopping/Retail,Shopping/Retail
E S Electronics India Pvt Ltd,0,11,12.79446,77.65929,Company,Company
Inteck Electronics,0,18,12.89707,77.57982,Company,Company
Veepee Electronics,1,96,12.95509,77.58753,Business Service,Business Service,Mobile Homes
Automotive Electronics Solutions,1,21,12.98822,77.53213,Automotive,Automotive
Trendz Electronics,0,52,12.90215,77.55405,Computers/Technology,Electronics Store,Accessories Store,Mobile Phone Shop
Projects_Electronics-VLSI Click,0,1157,13.1409903,77.6172409,Engineering/Construction,Educational Supplies,Electrician,Computers & Electronics
Vivekananda PUC Electronics Dept.,0,149,12.9755697,77.5524521,Education,Technical Institute,Education
Springleaf Healthcare Electronics City,10,97,12.851605042957,77.668168544769,Medical & Health,Pharmacy/Drugstore,Hospital/Clinic,Medical Lab
Smart world electronics,0,62,12.92343,77.58092,Shopping/Retail,Electronics Store
Electronics for You training center,0,19,12.91211,77.6449,Education,Education,Education
R S Electronics Limited,0,49,12.9833,77.5833,Business Service,Business Center
Dept of Electrical & Electronics Engineering - KSSEM,25,349,12.895294258571,77.512831601429,Education,Education,Education
Pulp Electronics,4,10165,12.9362999,77.6168299,Local Business,Computers & Electronics
Electrical and Electronics Engineering - EEE,192,33795,8.73,77.7,Education,Technical Institute,Electronics Store,Education
My Electronics Care,0,82,12.93916,77.62566,Business Service,Repair Service,Business Service
Electronic Service Center,0,177,12.96123,77.56517,Business Service,Business Service
Reddy Electronic Appliances,101,211,12.9833,77.5833,Shopping/Retail,Electronics Store
Elite Electronics,7,293,12.95424,77.5439899,Business Service,Electronic Equipment Service,Business Service
SSA Electronics,0,79,13.03657013,77.70229771,Business Service,Business Service
Sp Road,5661,292,12.964506347932,77.582853695172,Local Business,Electronics Store
Bharat Electronics Bangalore,1430,413,13.053506131777,77.556783691574,Local Business,Computers & Electronics
Electronic City Phase-1,3142,139,12.851467765,77.654473401667,Real Estate,Computers & Electronics,Real Estate Developer
Electronic City Bangalore,4012,121,12.910399210073,77.626948472896,Local Business,Computers & Electronics
OnePlus India,199,9954,24.961538760052,79.539463764571,Phone/Tablet,Computers & Electronics
IBM India,9282,213479,12.951830055261,77.64367129232,Computers/Technology,Computers & Electronics,Business Center
"Wipro Technologies, Electronics City, Bengaluru",7173,478,12.837749333333,77.657970333333,Local Business,Organization,Workplace & Office,Professional Service
Imagine Store,441,43424,12.934426491488,77.611265716398,Shopping/Retail,Computers & Electronics
"Electronics Direct, Bangalore",2,0,12.982412248949,77.560628482687,Local Business,Electronic Equipment Service
Subha Omkara Subha Nandana Electronics City,1,0,12.9833,77.5833,Local Business,Apartment & Condo Building
Ccd Electronics City Bangalore,9,0,12.9833,77.5833,Local Business,Cafe
"Tattva Spa @ Lemon Tree Hotel, Electronics City, Bangalore",2,1,12.82198328,77.65959921,Local Business,Hotel,Spa
"Biocon House,Electronics City,Bangalore",1,0,12.871990702459,77.651012744606,Local Business,Local Business
"U S pizza, electronics city",2,0,12.821253,77.657991,Local Business,Pizza Place
"Electronics city, Bangalore",1,0,12.79601,77.709384,Local Business,Local Business
"Lemon Tree Hotels, Electronics City, Bangalore.",1,0,12.843024988331,77.640046546643,Local Business,Hotel
The Plantain Leaf  Electronics City Bangalore,1,0,12.841725,77.669325,Local Business,Local Business
"Narayana Health Center, Electronics City, Bangalore",3,2,12.84545,77.66444,Local Business,Blood Bank
"Svenska Design Hotel, Electronic City, Bangalore",6312,296,12.839115512857,77.659196593571,Local Business,Hotel
Tech Mahindra Electronic City,6641,1377,12.849743694615,77.679043895769,Local Business,Corporate Office
Happiest Minds Technologies,487,40157,12.849774523609,77.657418251038,Internet/Software,Professional Service,Workplace & Office
"Smondoville, Neotown, Electronic City",6437,449,12.821294312053,77.658067866781,Local Business,Apartment & Condo Building
Infosys Bangalore,5438,1391,12.84084,77.67175,Local Business,Workplace & Office,Computers & Electronics
TerraBlue XT,39,1712,12.84084,77.67175,Company,Medical & Health
Xavier Institute of Management and Entrepreneurship (XIME),5224,3934,12.847973561668,77.67598303465,University,Technical Institute
IIIT Bangalore,4621,4990,12.844655783442,77.663152942369,Education,Technical Institute,Educational Research,Education
"Hewlett Packard,Electronic city, Bangalore",3922,339,12.8528937,77.6608537,Local Business,Business Service
Hotel Radha Regent Bangalore,8183,557,12.836777691412,77.661623783995,Local Business,Hotel,Place to Eat/Drink
"Ajmera Infinity, Electronic City, Bangalore",10201,623,12.843396642157,77.647807313282,Local Business,Apartment & Condo Building
Electronic city,16521,650,12.9259334369,77.6173549201,Local Business,Hotel
NTTF NEC,3393,1819,12.847284185714,77.66935435,Education,Education,Education
Just Like Mum's,293,4086,12.86458634964,77.658053165245,Local Business,Bakery,Cooking Lesson
"Ittina Mahavir Apartments, Electronic City, Bangalore",5672,306,12.839961406085,77.64831890061,Local Business,Apartment & Condo Building
Lemon Tree Hotel Electronic City Bangalore,1873,61,12.8405915692,77.6598390582,Local Business,Hotel
Lemon Tree Hotels,2606,124,12.840677133291,77.659807582347,Local Business,Hotel
SILA Restaurant,1586,443,12.8510899,77.65743,Restaurant/Cafe,Fine Dining Restaurant,Barbecue Restaurant,Diner
Lords Plaza Electronic City Bangalore,2321,1096,12.844988687164,77.665612403881,Hotel,Hotel
Hcl Technologies Electronic City Bangalore,5422,1133,12.843948489376,77.672072644131,Local Business,Corporate Office
Electronic City Phase II,13844,280,12.849366141226,77.672446656466,Local Business,Neighborhood
Bangalore Online Vijay Fans Club,884,122799,12.84031,77.67749,Non-Profit Organization,Entertainment Service
"Electronic City, Bangalore, India",124058,2819,12.832444837486,77.701094826893,Local Business,Business Center
"Wipro Technologies, Electronic City, Bangalore.",42051,7332,12.837609393293,77.655604870289,Local Business,Corporate Office
"Electronic City, Banglore",28529,687,12.8499593862,77.671349683,Local Business,Local Business
Electronics City,43597,3999,12.85,77.67,Neighborhood,Neighborhood
"Electronic City , Bengaluru",31378,1318,12.838170664431,77.686655315705,Local Business,Professional Service
