"Food Bloggers Association, Bangalore - FBAB",10,2631,12.9475203,77.7082672,Food/Beverages,Community Organization
Bangalore Food Club,0,886,12.96698,77.5872879,Food/Beverages,Restaurant
Swadeshi Food & Beverages,6,568,13.03639,77.60426,Food/Beverages,Supply & Distribution Service
Food & Fun Bangalore,23,868,12.967073995457,77.596517926025,Food/Beverages,Tourist Attraction,Public Places & Attractions,Party Center
Food2Fit,10,2608,12.97585,77.641,Food/Beverages,Food & Beverage Service & Distribution,Health Food Restaurant
Nina Food and Beverages,0,54,13.00208,77.6617584,Food/Beverages,Food & Beverage Service & Distribution
DudeFood,0,206,12.96643,77.58721,Food/Beverages,Food/Beverages
Bengaluru Food Festival,277,28964,13.0224192,77.6110522,Food/Beverages,Event Planner
The SWAT Food Truck,135,8130,12.96643,77.58721,Food/Beverages,Food Truck
The Creative Kitchen - Food and Bar Catering,0,59,12.90841,77.58574,Food/Beverages,Caterer
SSR Food Products,0,2169,12.972176099592,77.484637623596,Food/Beverages,Food & Beverage Service & Distribution
Siddhi Food Products,0,274,13.0034304,77.7529678,Food/Beverages,Food/Beverages
MPS Food Hub,203,10745,13.001573116314,77.57051057367,Food/Beverages,Restaurant
3 Monkeys BrewPub,17854,19799,12.9750996,77.6255417,Food/Beverages,Brewery
Hotel Empire,12534,164019,12.96643,77.58721,Food/Beverages,Indian Restaurant,Lodging
US Pizza,81057,21392,13.0369101,77.6393967,Food/Beverages,Food & Restaurant
Taco Bell India,4573,627023,19.10328,73.28264,Food/Beverages,Food/Beverages
Soda Bottle Opener Wala,15508,3764,12.9706802,77.5976334,Food/Beverages,Food/Beverages
Papa John's Pizza India,2977,214034,13.004553023636,77.57112036,Food/Beverages,Pizza Place
Four Points by Sheraton Bengaluru Whitefield,4691,21477,12.979439706294,77.75166636435,Food/Beverages,Hotel
Banchharam's,188,10287,22.5220784,88.3686555,Food/Beverages,Place to Eat/Drink
Cream Stone Bangalore,6591,6498,12.9123497,77.6383667,Food/Beverages,Ice Cream Parlor
Ammi's Biryani,1292,54302,12.9266681475,77.6093788225,Food/Beverages,Indian Restaurant
Au Bon Pain India,1159,84113,12.97264,77.634819,Food/Beverages,Cafe,Bakery
Tea Brew,1377,9050,12.96448,77.63876,Food/Beverages,Continental Restaurant,Tea Room,Shopping/Retail
Therpup - A Dog Cafe,347,2258,12.980973157534,77.747797966003,Food/Beverages,Cafe,Pet Store
The Fatty Bao Bangalore,13778,4740,12.970470843668,77.645177725946,Food/Beverages,Restaurant
KONO PIZZA INDIA,359,2646,12.92477,77.55096,Food/Beverages,Food/Beverages
Licious,60,6811,12.97661,77.63096,Food/Beverages,Butcher Shop,Supply & Distribution Service
WORLD ON A PLATE,209,9612,12.96643,77.58721,Food/Beverages,Food/Beverages
Keetos Restaurant,139,9642,12.91221,77.61405,Food/Beverages,Restaurant
PEACE CAFE,4390,1725,12.91466,77.56058,Food/Beverages,Cafe,Hookah Lounge
Sai Vishram Hotels Bangalore,5926,917,12.82632393298,77.682080524001,Food/Beverages,Hotel,Vegetarian & Vegan Restaurant
FIVE STAR Chicken India,1647,191337,12.9807,77.64075,Food/Beverages,Chicken Restaurant,Fast Food Restaurant
Happy Cook,34,3854,12.928004226492,77.671687602997,Food/Beverages,Cooking Lesson,Grocery Store
"Britannia Industries Ltd - ""Britannia Bytes""",242,12801,12.9839096,77.6781769,Food/Beverages,Manufacturing
Just Bake,589,38256,13.0872753,77.635629533333,Food/Beverages,Bakery,Cupcake Shop,Food Stand
Paper Boat,285,243999,12.9718304,77.7492294,Food/Beverages,Food & Beverage Service & Distribution
GONE MAD,27,58418,12.80372,77.66247,Food/Beverages,Grocery Store,Food & Beverage Service & Distribution
Infinitea Bangalore,1780,30647,12.968943822121,77.636169203308,Food/Beverages,Tea Room
